NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,11,431.8,-10.0
CH04,heating_residential,,0,11,410.8,-9.0
CH04,heating_residential,,0,11,390.7,-8.0
CH04,heating_residential,,0,11,370.3,-7.0
CH04,heating_residential,,0,11,350.4,-6.0
CH04,heating_residential,,0,11,331.8,-5.0
CH04,heating_residential,,0,11,312.8,-4.0
CH04,heating_residential,,0,11,294.9,-3.0
CH04,heating_residential,,0,11,277.1,-2.0
CH04,heating_residential,,0,11,259.7,-1.0
CH04,heating_residential,,0,11,243.4,0.0
CH04,heating_residential,,0,11,226.1,1.0
CH04,heating_residential,,0,11,205.8,2.0
CH04,heating_residential,,0,11,190.5,3.0
CH04,heating_residential,,0,11,171.5,4.0
CH04,heating_residential,,0,11,153.0,5.0
CH04,heating_residential,,0,11,134.5,6.0
CH04,heating_residential,,0,11,116.7,7.0
CH04,heating_residential,,0,11,99.4,8.0
CH04,heating_residential,,0,11,87.4,9.0
CH04,heating_residential,,0,11,75.1,10.0
CH04,heating_residential,,0,11,63.3,11.0
CH04,heating_residential,,0,11,52.1,12.0
CH04,heating_residential,,0,11,40.2,13.0
CH04,heating_residential,,0,11,29.7,14.0
CH04,heating_residential,,0,11,21.0,15.0
CH04,heating_residential,,0,11,11.1,16.0
CH04,heating_residential,,0,11,11.1,17.0
CH04,heating_residential,,0,12,526.0,-15.0
CH04,heating_residential,,0,12,502.7,-14.0
CH04,heating_residential,,0,12,480.6,-13.0
CH04,heating_residential,,0,12,458.6,-12.0
CH04,heating_residential,,0,12,437.2,-11.0
CH04,heating_residential,,0,12,416.6,-10.0
CH04,heating_residential,,0,12,396.5,-9.0
CH04,heating_residential,,0,12,376.2,-8.0
CH04,heating_residential,,0,12,356.8,-7.0
CH04,heating_residential,,0,12,338.1,-6.0
CH04,heating_residential,,0,12,320.0,-5.0
CH04,heating_residential,,0,12,301.8,-4.0
CH04,heating_residential,,0,12,284.4,-3.0
CH04,heating_residential,,0,12,267.4,-2.0
CH04,heating_residential,,0,12,249.4,-1.0
CH04,heating_residential,,0,12,232.2,0.0
CH04,heating_residential,,0,12,214.7,1.0
CH04,heating_residential,,0,12,195.9,2.0
CH04,heating_residential,,0,12,180.7,3.0
CH04,heating_residential,,0,12,162.1,4.0
CH04,heating_residential,,0,12,144.3,5.0
CH04,heating_residential,,0,12,126.6,6.0
CH04,heating_residential,,0,12,109.5,7.0
CH04,heating_residential,,0,12,92.6,8.0
CH04,heating_residential,,0,12,81.0,9.0
CH04,heating_residential,,0,12,69.9,10.0
CH04,heating_residential,,0,12,58.5,11.0
CH04,heating_residential,,0,12,47.9,12.0
CH04,heating_residential,,0,12,37.2,13.0
CH04,heating_residential,,0,12,27.0,14.0
CH04,heating_residential,,0,12,19.2,15.0
CH04,heating_residential,,0,12,10.8,16.0
CH04,heating_residential,,0,12,10.8,17.0
CH04,heating_residential,,0,13,509.0,-15.0
CH04,heating_residential,,0,13,486.7,-14.0
CH04,heating_residential,,0,13,465.2,-13.0
CH04,heating_residential,,0,13,444.2,-12.0
CH04,heating_residential,,0,13,423.7,-11.0
CH04,heating_residential,,0,13,403.3,-10.0
CH04,heating_residential,,0,13,383.4,-9.0
CH04,heating_residential,,0,13,364.3,-8.0
CH04,heating_residential,,0,13,345.4,-7.0
CH04,heating_residential,,0,13,327.6,-6.0
CH04,heating_residential,,0,13,309.9,-5.0
CH04,heating_residential,,0,13,292.6,-4.0
CH04,heating_residential,,0,13,275.3,-3.0
CH04,heating_residential,,0,13,258.7,-2.0
CH04,heating_residential,,0,13,240.5,-1.0
CH04,heating_residential,,0,13,223.0,0.0
CH04,heating_residential,,0,13,205.6,1.0
CH04,heating_residential,,0,13,186.3,2.0
CH04,heating_residential,,0,13,172.1,3.0
CH04,heating_residential,,0,13,154.6,4.0
CH04,heating_residential,,0,13,136.6,5.0
CH04,heating_residential,,0,13,119.6,6.0
CH04,heating_residential,,0,13,103.3,7.0
CH04,heating_residential,,0,13,87.0,8.0
CH04,heating_residential,,0,13,76.0,9.0
CH04,heating_residential,,0,13,65.6,10.0
CH04,heating_residential,,0,13,55.1,11.0
CH04,heating_residential,,0,13,44.6,12.0
CH04,heating_residential,,0,13,34.8,13.0
CH04,heating_residential,,0,13,24.9,14.0
CH04,heating_residential,,0,13,18.3,15.0
CH04,heating_residential,,0,13,10.8,16.0
CH04,heating_residential,,0,13,10.8,17.0
CH04,heating_residential,,0,14,502.1,-15.0
CH04,heating_residential,,0,14,479.9,-14.0
CH04,heating_residential,,0,14,458.5,-13.0
CH04,heating_residential,,0,14,437.9,-12.0
CH04,heating_residential,,0,14,417.5,-11.0
CH04,heating_residential,,0,14,397.6,-10.0
CH04,heating_residential,,0,14,378.5,-9.0
CH04,heating_residential,,0,14,359.1,-8.0
CH04,heating_residential,,0,14,341.0,-7.0
CH04,heating_residential,,0,14,323.2,-6.0
CH04,heating_residential,,0,14,305.2,-5.0
CH04,heating_residential,,0,14,288.0,-4.0
CH04,heating_residential,,0,14,271.8,-3.0
CH04,heating_residential,,0,14,254.9,-2.0
CH04,heating_residential,,0,14,237.1,-1.0
CH04,heating_residential,,0,14,219.3,0.0
CH04,heating_residential,,0,14,201.3,1.0
CH04,heating_residential,,0,14,183.0,2.0
CH04,heating_residential,,0,14,168.8,3.0
CH04,heating_residential,,0,14,151.4,4.0
CH04,heating_residential,,0,14,134.7,5.0
CH04,heating_residential,,0,14,118.0,6.0
CH04,heating_residential,,0,14,102.0,7.0
CH04,heating_residential,,0,14,86.1,8.0
CH04,heating_residential,,0,14,74.8,9.0
CH04,heating_residential,,0,14,64.1,10.0
CH04,heating_residential,,0,14,53.9,11.0
CH04,heating_residential,,0,14,43.4,12.0
CH04,heating_residential,,0,14,33.6,13.0
CH04,heating_residential,,0,14,24.0,14.0
CH04,heating_residential,,0,14,18.0,15.0
CH04,heating_residential,,0,14,10.5,16.0
CH04,heating_residential,,0,14,10.5,17.0
CH04,heating_residential,,0,15,498.5,-15.0
CH04,heating_residential,,0,15,477.5,-14.0
CH04,heating_residential,,0,15,455.7,-13.0
CH04,heating_residential,,0,15,435.2,-12.0
CH04,heating_residential,,0,15,415.2,-11.0
CH04,heating_residential,,0,15,394.9,-10.0
CH04,heating_residential,,0,15,376.2,-9.0
CH04,heating_residential,,0,15,357.3,-8.0
CH04,heating_residential,,0,15,339.1,-7.0
CH04,heating_residential,,0,15,321.4,-6.0
CH04,heating_residential,,0,15,303.5,-5.0
CH04,heating_residential,,0,15,286.5,-4.0
CH04,heating_residential,,0,15,270.0,-3.0
CH04,heating_residential,,0,15,253.5,-2.0
CH04,heating_residential,,0,15,235.4,-1.0
CH04,heating_residential,,0,15,217.2,0.0
CH04,heating_residential,,0,15,199.3,1.0
CH04,heating_residential,,0,15,181.6,2.0
CH04,heating_residential,,0,15,167.9,3.0
CH04,heating_residential,,0,15,151.7,4.0
CH04,heating_residential,,0,15,135.3,5.0
CH04,heating_residential,,0,15,119.3,6.0
CH04,heating_residential,,0,15,104.2,7.0
CH04,heating_residential,,0,15,88.9,8.0
CH04,heating_residential,,0,15,77.6,9.0
CH04,heating_residential,,0,15,66.2,10.0
CH04,heating_residential,,0,15,55.5,11.0
CH04,heating_residential,,0,15,44.9,12.0
CH04,heating_residential,,0,15,34.5,13.0
CH04,heating_residential,,0,15,24.0,14.0
CH04,heating_residential,,0,15,18.0,15.0
CH04,heating_residential,,0,15,9.6,16.0
CH04,heating_residential,,0,15,9.6,17.0
CH04,heating_residential,,0,16,498.9,-15.0
CH04,heating_residential,,0,16,476.7,-14.0
CH04,heating_residential,,0,16,455.7,-13.0
CH04,heating_residential,,0,16,434.8,-12.0
CH04,heating_residential,,0,16,414.5,-11.0
CH04,heating_residential,,0,16,395.3,-10.0
CH04,heating_residential,,0,16,375.5,-9.0
CH04,heating_residential,,0,16,357.3,-8.0
CH04,heating_residential,,0,16,338.8,-7.0
CH04,heating_residential,,0,16,321.0,-6.0
CH04,heating_residential,,0,16,303.5,-5.0
CH04,heating_residential,,0,16,286.2,-4.0
CH04,heating_residential,,0,16,270.0,-3.0
CH04,heating_residential,,0,16,253.2,-2.0
CH04,heating_residential,,0,16,235.4,-1.0
CH04,heating_residential,,0,16,216.9,0.0
CH04,heating_residential,,0,16,199.3,1.0
CH04,heating_residential,,0,16,182.6,2.0
CH04,heating_residential,,0,16,168.8,3.0
CH04,heating_residential,,0,16,153.0,4.0
CH04,heating_residential,,0,16,137.6,5.0
CH04,heating_residential,,0,16,123.1,6.0
CH04,heating_residential,,0,16,108.6,7.0
CH04,heating_residential,,0,16,94.1,8.0
CH04,heating_residential,,0,16,81.9,9.0
CH04,heating_residential,,0,16,70.2,10.0
CH04,heating_residential,,0,16,58.8,11.0
CH04,heating_residential,,0,16,47.3,12.0
CH04,heating_residential,,0,16,36.0,13.0
CH04,heating_residential,,0,16,25.5,14.0
CH04,heating_residential,,0,16,18.3,15.0
CH04,heating_residential,,0,16,10.5,16.0
CH04,heating_residential,,0,16,10.5,17.0
CH04,heating_residential,,0,17,503.7,-15.0
CH04,heating_residential,,0,17,481.5,-14.0
CH04,heating_residential,,0,17,459.7,-13.0
CH04,heating_residential,,0,17,439.5,-12.0
